# psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,z
2.013272999999999868e+01,1.870364999999999966e+01,1.789485000000000170e+01,1.736928999999999945e+01,1.716948000000000008e+01,1.894980999999999938e+01,1.747749999999999915e+01,1.677458999999999989e+01,1.630546999999999969e+01,1.600802000000000191e+01,1.862939000000000078e+01,1.735519999999999996e+01,1.681697999999999737e+01,1.638982999999999990e+01,1.616257999999999839e+01,6.820938000000000001e-02
2.307816000000000045e+01,2.268768999999999991e+01,2.210493999999999915e+01,2.085982999999999876e+01,1.989548999999999879e+01,2.222595000000000098e+01,2.114852999999999739e+01,1.996464999999999890e+01,1.889299000000000106e+01,1.829931000000000196e+01,2.848914000000000257e+01,2.107215000000000060e+01,1.969331000000000031e+01,1.877132000000000289e+01,1.891551000000000116e+01,6.255874999999999631e-01
2.371311000000000035e+01,2.317509000000000086e+01,2.164864999999999995e+01,2.083397000000000077e+01,2.029068999999999789e+01,2.370419000000000054e+01,2.264810999999999908e+01,2.086756000000000100e+01,1.996921000000000035e+01,1.958487999999999829e+01,2.023695000000000022e+01,2.390974999999999895e+01,2.088989000000000118e+01,1.975207999999999942e+01,1.903016000000000219e+01,6.340094000000000563e-01
2.101182000000000016e+01,1.993012000000000228e+01,1.940480000000000160e+01,1.918608000000000047e+01,1.896422000000000097e+01,2.103323999999999927e+01,1.992310000000000159e+01,1.939431000000000083e+01,1.917602999999999724e+01,1.896571000000000140e+01,2.120067999999999842e+01,1.998414000000000001e+01,1.945347000000000293e+01,1.926513999999999882e+01,1.909357999999999933e+01,4.199534999999999764e-05
1.846865999999999985e+01,1.694163999999999959e+01,1.640517000000000181e+01,1.622315000000000040e+01,1.615635999999999939e+01,1.847006000000000014e+01,1.694294000000000011e+01,1.640407000000000082e+01,1.622909999999999897e+01,1.615191000000000088e+01,1.855163999999999902e+01,1.700412000000000035e+01,1.645625000000000071e+01,1.629211000000000098e+01,1.622072999999999965e+01,1.232254000000000010e-04
2.020612999999999815e+01,1.964067000000000007e+01,1.892314000000000007e+01,1.847693999999999903e+01,1.834185000000000088e+01,1.973831000000000202e+01,1.901705000000000112e+01,1.828437000000000268e+01,1.785647999999999769e+01,1.767738999999999905e+01,1.986112999999999928e+01,1.911736000000000146e+01,1.835927999999999827e+01,1.796828999999999965e+01,1.774958999999999776e+01,2.258228000000000180e-01
1.795625000000000071e+01,1.629279999999999973e+01,1.552069000000000010e+01,1.525692999999999877e+01,1.508062999999999931e+01,1.795608999999999966e+01,1.627242000000000033e+01,1.554204999999999970e+01,1.524624999999999986e+01,1.507000000000000028e+01,1.799089999999999989e+01,1.632023999999999830e+01,1.558157000000000103e+01,1.529235000000000078e+01,1.512824999999999953e+01,6.738447999999999693e-05
2.413972000000000051e+01,2.038288000000000011e+01,1.922618999999999900e+01,1.872230000000000061e+01,1.853041999999999945e+01,2.422018999999999878e+01,2.038533999999999935e+01,1.922229000000000099e+01,1.873057000000000016e+01,1.852315000000000111e+01,2.328796000000000177e+01,2.047737000000000052e+01,1.926972999999999914e+01,1.880763999999999925e+01,1.858196000000000225e+01,-1.780244999999999961e-04
2.407203999999999766e+01,2.288413999999999859e+01,2.121317000000000164e+01,2.038912999999999798e+01,1.979559000000000069e+01,2.373389999999999844e+01,2.217114000000000118e+01,2.028978999999999999e+01,1.947157999999999944e+01,1.886695999999999884e+01,2.230098999999999876e+01,2.235392999999999830e+01,2.036853999999999942e+01,1.958383999999999858e+01,1.878357000000000099e+01,4.995462000000000513e-01
1.887027999999999750e+01,1.762346000000000146e+01,1.718827000000000282e+01,1.705599999999999739e+01,1.700240000000000151e+01,1.887336000000000169e+01,1.762695000000000078e+01,1.718628999999999962e+01,1.704896000000000100e+01,1.699606999999999957e+01,1.890391999999999939e+01,1.767728999999999928e+01,1.723442000000000007e+01,1.710212999999999894e+01,1.705451000000000050e+01,-1.492862999999999872e-04
2.117399999999999949e+01,1.945185999999999993e+01,1.863151000000000224e+01,1.826182000000000016e+01,1.785651999999999973e+01,2.048930000000000007e+01,1.870992000000000033e+01,1.771658000000000044e+01,1.733614999999999995e+01,1.700577999999999790e+01,2.055648000000000053e+01,1.873301000000000016e+01,1.778893000000000058e+01,1.744885999999999981e+01,1.711342000000000141e+01,1.091688999999999854e-01
2.336036999999999964e+01,2.059591999999999956e+01,1.908062999999999931e+01,1.864372000000000185e+01,1.827104999999999890e+01,2.294445999999999941e+01,1.982677999999999940e+01,1.830131000000000085e+01,1.773442000000000007e+01,1.742654999999999887e+01,2.146887000000000256e+01,1.986052999999999713e+01,1.833937000000000239e+01,1.777111999999999981e+01,1.737715000000000032e+01,2.913385000000000002e-01
2.075720000000000098e+01,1.946179000000000059e+01,1.907110000000000127e+01,1.890207000000000193e+01,1.861768000000000001e+01,1.887755999999999901e+01,1.771212000000000231e+01,1.732428999999999775e+01,1.706212000000000018e+01,1.689970999999999890e+01,1.863732999999999862e+01,1.758979000000000070e+01,1.727277000000000129e+01,1.703999999999999915e+01,1.686902000000000257e+01,4.995412999999999937e-02
2.127954000000000079e+01,2.002432999999999907e+01,1.966811000000000220e+01,1.949661000000000044e+01,1.902739000000000047e+01,1.887145999999999901e+01,1.761103999999999914e+01,1.714232000000000156e+01,1.687445999999999913e+01,1.667984999999999829e+01,1.924578999999999951e+01,1.764597000000000193e+01,1.718120000000000047e+01,1.689592000000000027e+01,1.668393999999999977e+01,2.785336000000000062e-02
2.321689999999999898e+01,2.130995000000000061e+01,2.114780000000000015e+01,1.978950999999999993e+01,1.958816000000000201e+01,2.345837999999999823e+01,2.074690999999999974e+01,2.067426999999999992e+01,1.934518999999999878e+01,1.913504999999999967e+01,2.381417000000000073e+01,1.954984999999999928e+01,2.060914000000000001e+01,1.878892000000000095e+01,1.863422000000000267e+01,2.329941000000000373e-01
2.052397999999999811e+01,1.922391999999999967e+01,1.855339999999999989e+01,1.804390000000000072e+01,1.772249000000000052e+01,1.870100000000000051e+01,1.723875999999999920e+01,1.639095000000000013e+01,1.592774999999999963e+01,1.563186000000000142e+01,1.902262999999999948e+01,1.746578999999999837e+01,1.666982999999999748e+01,1.625028999999999968e+01,1.605180000000000007e+01,7.853179000000000409e-02
2.189883999999999986e+01,2.116638000000000019e+01,2.117574000000000112e+01,2.114544000000000068e+01,2.087358000000000047e+01,2.197442999999999813e+01,2.116094999999999970e+01,2.118113999999999919e+01,2.114329999999999998e+01,2.087106999999999957e+01,2.204977999999999838e+01,2.112512000000000256e+01,2.119962999999999909e+01,2.140507000000000204e+01,2.072663999999999973e+01,2.431152999999999675e+00
2.314784999999999826e+01,2.146055000000000135e+01,1.998436000000000234e+01,1.933211000000000013e+01,1.884230000000000160e+01,2.190399000000000029e+01,2.022817999999999827e+01,1.855001999999999995e+01,1.792894000000000077e+01,1.751722000000000179e+01,2.193669999999999831e+01,2.032162000000000290e+01,1.861949999999999861e+01,1.811187999999999931e+01,1.765267000000000053e+01,3.099682000000000270e-01
2.426790000000000092e+01,2.236681000000000097e+01,2.054387000000000185e+01,1.985829000000000022e+01,1.922142000000000195e+01,2.585126999999999953e+01,2.121617000000000175e+01,1.930573000000000050e+01,1.859215999999999980e+01,1.807982999999999763e+01,2.595298999999999978e+01,2.093016000000000076e+01,1.946161999999999992e+01,1.886495000000000033e+01,1.868110000000000070e+01,4.087466000000000155e-01
1.948157000000000139e+01,1.812031999999999954e+01,1.761887000000000114e+01,1.744246000000000052e+01,1.740808999999999784e+01,1.945109000000000066e+01,1.812184999999999846e+01,1.762539999999999907e+01,1.745387999999999806e+01,1.740807000000000215e+01,1.947511000000000081e+01,1.818937999999999988e+01,1.769728999999999886e+01,1.750929000000000002e+01,1.749894000000000105e+01,1.632554000000000091e-04
2.096398999999999901e+01,1.896251000000000175e+01,1.792436000000000007e+01,1.752188999999999908e+01,1.721377999999999986e+01,1.935885000000000034e+01,1.741835999999999984e+01,1.635131000000000157e+01,1.589226000000000028e+01,1.554016000000000020e+01,1.900909000000000049e+01,1.750757000000000119e+01,1.643522000000000105e+01,1.597601000000000049e+01,1.564078999999999908e+01,1.251115000000000144e-01
2.195063999999999993e+01,2.036852000000000018e+01,1.990813999999999950e+01,1.971908999999999779e+01,1.928760000000000119e+01,1.828622000000000014e+01,1.693972999999999729e+01,1.646402999999999750e+01,1.622725000000000151e+01,1.603744999999999976e+01,1.858767000000000280e+01,1.683173000000000030e+01,1.648899000000000115e+01,1.633846000000000132e+01,1.639867999999999881e+01,4.348458999999999658e-02
1.766892999999999958e+01,1.640697999999999723e+01,1.585002999999999851e+01,1.562846000000000046e+01,1.551847000000000065e+01,1.766756000000000171e+01,1.639072000000000173e+01,1.584267000000000181e+01,1.562332999999999927e+01,1.552187000000000161e+01,1.773082000000000136e+01,1.642311000000000121e+01,1.589003999999999905e+01,1.567352000000000167e+01,1.555992000000000175e+01,-3.180009999999999933e-04
1.839447000000000187e+01,1.826193999999999917e+01,1.821010000000000062e+01,1.798557999999999879e+01,1.800366999999999962e+01,1.840840999999999994e+01,1.822096000000000160e+01,1.820807000000000286e+01,1.797537999999999769e+01,1.799943999999999988e+01,1.847383999999999915e+01,1.830621999999999971e+01,1.826842000000000255e+01,1.801817999999999742e+01,1.806352000000000046e+01,1.784822000000000131e+00
2.047651000000000110e+01,1.844670999999999950e+01,1.765242999999999896e+01,1.721960999999999942e+01,1.698958999999999975e+01,1.959196999999999989e+01,1.760248999999999953e+01,1.671929000000000087e+01,1.631133999999999773e+01,1.601847000000000065e+01,1.953141000000000105e+01,1.764260000000000161e+01,1.674498999999999782e+01,1.636097999999999786e+01,1.607407999999999859e+01,8.167000000000000648e-02
2.139688999999999908e+01,2.080602999999999980e+01,2.074677000000000149e+01,2.081279999999999930e+01,2.090909999999999869e+01,2.135678000000000054e+01,2.078238999999999947e+01,2.070097000000000165e+01,2.078230999999999895e+01,2.080102000000000118e+01,2.144005999999999901e+01,2.080311000000000021e+01,2.074682999999999922e+01,2.077109000000000094e+01,2.116277000000000186e+01,2.567327000000000137e+00
2.078467000000000198e+01,1.974765999999999977e+01,1.930865000000000009e+01,1.900352999999999781e+01,1.861458999999999975e+01,1.946281000000000105e+01,1.817102999999999824e+01,1.758465999999999951e+01,1.720556000000000196e+01,1.701402999999999821e+01,1.953295999999999921e+01,1.822426000000000101e+01,1.759814000000000078e+01,1.721791999999999945e+01,1.702926000000000073e+01,6.201827000000000034e-02
2.480039999999999978e+01,2.408891000000000204e+01,2.236365999999999943e+01,1.961235999999999891e+01,1.811374999999999957e+01,2.481106000000000122e+01,2.406634000000000029e+01,2.238586000000000098e+01,1.961341000000000179e+01,1.812652999999999892e+01,2.482033999999999807e+01,2.391497000000000028e+01,2.305461999999999989e+01,1.967448999999999870e+01,1.825378999999999863e+01,-6.405496999999999363e-05
2.061847999999999814e+01,1.903631000000000029e+01,1.828556999999999988e+01,1.780300000000000082e+01,1.741347000000000023e+01,1.905329000000000050e+01,1.751542000000000243e+01,1.676168999999999798e+01,1.631190000000000140e+01,1.599840000000000018e+01,1.879089000000000098e+01,1.760615999999999914e+01,1.695467999999999975e+01,1.654600999999999900e+01,1.639111000000000118e+01,5.989296999999999677e-02
2.145143999999999807e+01,1.971474999999999866e+01,1.873956000000000088e+01,1.817184999999999917e+01,1.772752999999999801e+01,2.049766999999999939e+01,1.847387999999999764e+01,1.731312999999999747e+01,1.686848999999999776e+01,1.648332000000000264e+01,2.040252999999999872e+01,1.868036000000000030e+01,1.751044999999999874e+01,1.706625999999999976e+01,1.671330000000000027e+01,1.499260000000000037e-01
2.013713999999999871e+01,1.856260999999999939e+01,1.785010000000000119e+01,1.739848999999999890e+01,1.690720999999999918e+01,1.730787000000000120e+01,1.562022999999999939e+01,1.480946000000000140e+01,1.438542000000000165e+01,1.400215999999999994e+01,1.710986000000000118e+01,1.561439999999999984e+01,1.494609999999999950e+01,1.458833999999999875e+01,1.431422999999999845e+01,3.639720999999999929e-02
2.293482999999999805e+01,2.131904000000000110e+01,1.990931000000000139e+01,1.926764999999999972e+01,1.891563999999999979e+01,2.300881000000000043e+01,2.134877000000000180e+01,1.992216000000000165e+01,1.929325000000000045e+01,1.893367999999999896e+01,2.316263999999999967e+01,2.152045000000000030e+01,2.004882000000000275e+01,1.940266000000000091e+01,1.909597000000000122e+01,-3.956576999999999642e-04
2.498725999999999914e+01,2.076313999999999993e+01,2.020937999999999946e+01,1.977158000000000015e+01,1.960051999999999950e+01,2.497618999999999900e+01,2.082197000000000031e+01,2.024127999999999972e+01,1.979639999999999844e+01,1.962229999999999919e+01,2.480342999999999876e+01,2.104872999999999905e+01,2.043071000000000126e+01,2.005480000000000018e+01,1.993271999999999977e+01,-9.151517000000000289e-04
2.186802999999999741e+01,1.894360999999999962e+01,1.786153999999999797e+01,1.746396999999999977e+01,1.730570000000000164e+01,2.191563999999999979e+01,1.894238000000000000e+01,1.786387000000000214e+01,1.747417000000000087e+01,1.730643999999999849e+01,2.186919999999999931e+01,1.897221000000000046e+01,1.791059999999999874e+01,1.751872000000000185e+01,1.737642999999999915e+01,1.592565999999999958e-05
2.165301000000000187e+01,2.027271000000000001e+01,1.959287999999999741e+01,1.936047999999999902e+01,1.916054000000000102e+01,2.171682999999999808e+01,2.027162999999999826e+01,1.959225999999999956e+01,1.935982000000000269e+01,1.914692000000000149e+01,2.155362999999999829e+01,2.031465000000000032e+01,1.964743999999999957e+01,1.944093999999999767e+01,1.914392999999999745e+01,1.013432999999999924e-05
2.010775999999999897e+01,1.918111000000000033e+01,1.870776000000000039e+01,1.835651999999999973e+01,1.813560999999999979e+01,1.755365000000000109e+01,1.641156000000000148e+01,1.584277000000000157e+01,1.549502000000000201e+01,1.522827000000000197e+01,1.784628000000000014e+01,1.675842000000000098e+01,1.622776999999999958e+01,1.592875000000000085e+01,1.562017000000000166e+01,7.001396000000000008e-02
2.132275999999999883e+01,2.112370999999999910e+01,2.055717999999999890e+01,2.049852000000000274e+01,2.028827000000000069e+01,2.131076000000000192e+01,2.107301999999999964e+01,2.050893999999999906e+01,2.039916000000000196e+01,2.026356000000000179e+01,2.137471999999999994e+01,2.106766000000000005e+01,2.046900000000000119e+01,2.031429999999999936e+01,2.022031000000000134e+01,1.102381999999999973e+00
2.026868999999999943e+01,1.913922999999999774e+01,1.852942000000000178e+01,1.823197000000000045e+01,1.790207000000000193e+01,1.947692999999999941e+01,1.825570000000000093e+01,1.761482999999999777e+01,1.727200000000000202e+01,1.705270000000000152e+01,1.922632999999999726e+01,1.819066000000000116e+01,1.754364999999999952e+01,1.722732000000000241e+01,1.703151000000000082e+01,1.006458000000000075e-01
2.549841999999999942e+01,2.335402999999999807e+01,2.206361000000000061e+01,2.106315000000000026e+01,1.991557000000000244e+01,2.705774999999999864e+01,2.208803999999999945e+01,2.064761000000000024e+01,1.946003999999999934e+01,1.869819999999999993e+01,2.255087999999999937e+01,2.220123999999999853e+01,2.104720000000000013e+01,1.986317999999999984e+01,2.047592000000000212e+01,9.241414000000001128e-01
1.970876000000000161e+01,1.788394999999999868e+01,1.695197000000000287e+01,1.646507000000000076e+01,1.613767999999999958e+01,1.802177999999999969e+01,1.610290000000000177e+01,1.518938999999999950e+01,1.472662000000000049e+01,1.438593999999999973e+01,1.790334000000000003e+01,1.615569999999999951e+01,1.528348999999999869e+01,1.485009999999999941e+01,1.452342000000000155e+01,5.191435999999999967e-02
2.127908000000000044e+01,1.977469999999999928e+01,1.959482999999999819e+01,1.926889999999999858e+01,1.879674999999999940e+01,1.909141999999999939e+01,1.783390999999999948e+01,1.734998999999999825e+01,1.702297000000000082e+01,1.687888999999999839e+01,1.892148999999999859e+01,1.782638999999999996e+01,1.740912000000000148e+01,1.709926000000000101e+01,1.708407000000000053e+01,7.396540999999999533e-02
2.304709000000000074e+01,2.208822999999999936e+01,2.012575999999999965e+01,1.929338999999999871e+01,1.883481000000000094e+01,2.214397999999999911e+01,2.100979999999999848e+01,1.906268999999999991e+01,1.823485000000000156e+01,1.778966000000000136e+01,2.150796000000000063e+01,2.089724999999999966e+01,1.918527999999999878e+01,1.833545000000000158e+01,1.811165000000000092e+01,4.468305999999999667e-01
2.137866999999999962e+01,1.956400000000000006e+01,1.844125999999999976e+01,1.796539999999999893e+01,1.770690000000000097e+01,1.989816000000000074e+01,1.805112000000000094e+01,1.691998999999999853e+01,1.647289999999999921e+01,1.610424000000000078e+01,1.962072000000000216e+01,1.816351000000000226e+01,1.698713000000000051e+01,1.654938999999999893e+01,1.626954999999999885e+01,1.419176000000000049e-01
2.396837999999999980e+01,2.203872000000000142e+01,2.037295999999999907e+01,1.974849000000000032e+01,1.927830000000000155e+01,2.334462999999999866e+01,2.108956000000000230e+01,1.930642000000000280e+01,1.853728999999999871e+01,1.815902000000000172e+01,2.304217999999999833e+01,2.148236999999999952e+01,1.942343999999999937e+01,1.852543000000000006e+01,1.806831999999999994e+01,4.332666000000000017e-01
2.165804999999999936e+01,1.939407999999999888e+01,1.796741000000000099e+01,1.635510999999999981e+01,1.536788999999999916e+01,2.138575000000000159e+01,1.910761000000000109e+01,1.762557999999999936e+01,1.594529999999999959e+01,1.498479999999999990e+01,2.108302000000000120e+01,1.914547999999999917e+01,1.765677000000000163e+01,1.596785999999999994e+01,1.501083999999999996e+01,9.274313999999999919e-05
2.079237999999999786e+01,1.946542000000000172e+01,1.848222000000000165e+01,1.817369000000000057e+01,1.779273999999999845e+01,1.936160999999999888e+01,1.803506000000000142e+01,1.713416000000000139e+01,1.670662000000000091e+01,1.641272999999999982e+01,1.930642000000000280e+01,1.794750000000000156e+01,1.706415000000000148e+01,1.662663999999999831e+01,1.640393999999999863e+01,1.785062000000000038e-01
2.509346000000000032e+01,2.324762000000000128e+01,2.181932000000000116e+01,2.090071999999999974e+01,2.018760999999999939e+01,2.455050999999999917e+01,2.247165999999999997e+01,2.079577000000000098e+01,1.991988999999999876e+01,1.935442999999999714e+01,2.301132999999999740e+01,2.221373999999999782e+01,2.082082999999999728e+01,1.987675000000000125e+01,1.962706999999999979e+01,5.484248000000000456e-01
1.806345999999999918e+01,1.649426000000000059e+01,1.590336000000000105e+01,1.567412999999999812e+01,1.556482999999999883e+01,1.806002000000000152e+01,1.650182000000000215e+01,1.590680000000000049e+01,1.568722000000000172e+01,1.557992999999999917e+01,1.813236000000000203e+01,1.655837000000000003e+01,1.595498999999999867e+01,1.573803999999999981e+01,1.565451000000000015e+01,-1.203466000000000041e-04
2.289330999999999960e+01,2.039137000000000199e+01,1.910627999999999815e+01,1.854492000000000118e+01,1.808341000000000065e+01,2.124794999999999945e+01,1.909255999999999887e+01,1.777429000000000059e+01,1.717812999999999946e+01,1.676634999999999920e+01,2.028451000000000093e+01,1.912695000000000078e+01,1.787605999999999895e+01,1.732664000000000115e+01,1.700247999999999848e+01,1.658832000000000084e-01
2.428172999999999959e+01,2.391105999999999909e+01,2.198582000000000036e+01,2.086101000000000028e+01,2.013626000000000005e+01,2.564052999999999827e+01,2.256586000000000070e+01,2.058258999999999972e+01,1.938517000000000223e+01,1.875046999999999997e+01,2.742463000000000051e+01,2.240132999999999797e+01,2.085302000000000078e+01,1.961197999999999908e+01,1.933941000000000088e+01,5.347341999999999373e-01
2.176863999999999777e+01,2.010693999999999804e+01,1.923557000000000272e+01,1.885050000000000026e+01,1.854048999999999836e+01,1.983751000000000175e+01,1.817764999999999986e+01,1.732772999999999897e+01,1.691202000000000183e+01,1.659515000000000029e+01,1.916151999999999944e+01,1.801144999999999996e+01,1.726154999999999973e+01,1.689546999999999954e+01,1.658387999999999707e+01,1.129555000000000003e-01
1.918308999999999997e+01,1.801745999999999981e+01,1.757205000000000084e+01,1.737546000000000035e+01,1.739198000000000022e+01,1.916929000000000016e+01,1.800865999999999900e+01,1.759346000000000032e+01,1.739437000000000211e+01,1.739438999999999780e+01,1.924041000000000068e+01,1.808997999999999706e+01,1.766558999999999813e+01,1.749981000000000009e+01,1.745857000000000170e+01,8.239975000000000673e-05
2.043432999999999922e+01,1.934630999999999901e+01,1.880519999999999925e+01,1.856220000000000070e+01,1.816180999999999912e+01,1.881376000000000204e+01,1.767020000000000124e+01,1.704992999999999981e+01,1.665257000000000076e+01,1.644829999999999970e+01,1.884832000000000107e+01,1.773674000000000106e+01,1.708725000000000094e+01,1.670322000000000173e+01,1.658641000000000076e+01,1.216991999999999935e-01
2.087424000000000035e+01,1.891925000000000168e+01,1.783139999999999858e+01,1.745551999999999992e+01,1.708096000000000103e+01,1.885726999999999975e+01,1.690689000000000064e+01,1.588962000000000074e+01,1.544560000000000066e+01,1.506112000000000073e+01,1.866731000000000051e+01,1.690305000000000035e+01,1.595279000000000025e+01,1.554291000000000089e+01,1.528202999999999889e+01,1.053416000000000213e-01
1.860559999999999903e+01,1.700879000000000119e+01,1.644193999999999889e+01,1.623855999999999966e+01,1.614187000000000083e+01,1.860509000000000057e+01,1.701347999999999772e+01,1.643956999999999979e+01,1.623307999999999751e+01,1.614258999999999844e+01,1.864252999999999716e+01,1.705601000000000056e+01,1.649255000000000138e+01,1.629608999999999952e+01,1.619172999999999973e+01,-1.096533999999999927e-05
2.179492000000000118e+01,2.002488999999999919e+01,1.890194999999999936e+01,1.848660999999999888e+01,1.815897999999999968e+01,2.097409000000000034e+01,1.901988000000000056e+01,1.780110000000000170e+01,1.735641999999999996e+01,1.707571000000000083e+01,2.091942999999999842e+01,1.902509999999999835e+01,1.784248999999999796e+01,1.740719999999999956e+01,1.722138999999999953e+01,2.064026999999999945e-01
1.885750000000000171e+01,1.716904999999999859e+01,1.640568999999999988e+01,1.609054000000000073e+01,1.594932000000000194e+01,1.886117000000000132e+01,1.715622000000000114e+01,1.641744999999999877e+01,1.610722999999999772e+01,1.594802000000000142e+01,1.892826000000000164e+01,1.719588999999999857e+01,1.646565000000000012e+01,1.615829000000000093e+01,1.599027999999999849e+01,-2.094672000000000059e-04
2.172292000000000201e+01,2.053124000000000038e+01,1.928040000000000020e+01,1.900431999999999988e+01,1.889852999999999739e+01,1.916529999999999845e+01,1.775333999999999790e+01,1.699793999999999983e+01,1.660842000000000240e+01,1.636426000000000158e+01,1.918384000000000000e+01,1.771677999999999997e+01,1.705956000000000117e+01,1.669087000000000032e+01,1.648626000000000147e+01,1.127418000000000170e-01
1.722616999999999976e+01,1.570497999999999905e+01,1.510477999999999810e+01,1.488252999999999915e+01,1.477712000000000181e+01,1.724690999999999974e+01,1.569490000000000052e+01,1.509619000000000000e+01,1.487706000000000017e+01,1.476745999999999981e+01,1.732829999999999870e+01,1.575182999999999822e+01,1.515285000000000082e+01,1.493611000000000111e+01,1.484570000000000078e+01,1.660052000000000077e-04
2.094151000000000096e+01,1.895394999999999897e+01,1.809576000000000207e+01,1.767729999999999890e+01,1.724222999999999928e+01,1.950394000000000005e+01,1.754824999999999946e+01,1.655966000000000093e+01,1.610914000000000001e+01,1.573220000000000063e+01,1.917470000000000141e+01,1.750601999999999947e+01,1.651051000000000002e+01,1.609987999999999886e+01,1.576655000000000051e+01,1.059041000000000149e-01
2.422115000000000151e+01,2.125030999999999892e+01,1.965410999999999930e+01,1.904109000000000052e+01,1.863997000000000170e+01,2.436944000000000088e+01,2.048497000000000057e+01,1.876408999999999949e+01,1.815955999999999904e+01,1.780887999999999849e+01,2.879417999999999722e+01,2.036237000000000208e+01,1.879189999999999827e+01,1.818097000000000207e+01,1.796769000000000105e+01,3.087900999999999563e-01
2.161992000000000047e+01,1.919703999999999766e+01,1.776197000000000159e+01,1.662500999999999962e+01,1.602184000000000097e+01,2.174074999999999847e+01,1.919587999999999894e+01,1.775287999999999755e+01,1.664067000000000007e+01,1.603771000000000058e+01,2.233252000000000237e+01,1.924622000000000099e+01,1.781665999999999883e+01,1.670032999999999745e+01,1.612686000000000064e+01,5.398880000000000053e-05
2.096417999999999893e+01,1.943959999999999866e+01,1.886099000000000103e+01,1.865694999999999837e+01,1.857661000000000229e+01,2.098332999999999871e+01,1.943693999999999988e+01,1.887085000000000079e+01,1.865892000000000195e+01,1.857101000000000113e+01,2.094562999999999775e+01,1.948770000000000024e+01,1.893652000000000157e+01,1.872146000000000043e+01,1.866974000000000089e+01,4.830324999999999869e-05
2.586561999999999983e+01,2.320071000000000083e+01,2.178278999999999854e+01,2.052752999999999872e+01,1.990444000000000102e+01,2.633915999999999613e+01,2.283584000000000103e+01,2.131560999999999950e+01,1.996953999999999851e+01,1.939077999999999946e+01,2.465531999999999968e+01,2.245037999999999911e+01,2.142460000000000164e+01,1.976532999999999873e+01,1.928349000000000046e+01,6.362630999999999704e-01
1.994512000000000285e+01,1.918680000000000163e+01,1.903894000000000020e+01,1.867892000000000152e+01,1.853852000000000189e+01,1.885066000000000130e+01,1.783640000000000114e+01,1.748546999999999940e+01,1.722625000000000028e+01,1.705138999999999783e+01,1.895215999999999923e+01,1.791773999999999845e+01,1.752358999999999867e+01,1.727088999999999785e+01,1.700922999999999874e+01,5.279510999999999926e-02
2.040672999999999959e+01,1.987453000000000003e+01,1.941042000000000201e+01,1.914252999999999716e+01,1.886833000000000027e+01,2.042274000000000100e+01,1.989420000000000144e+01,1.941988999999999876e+01,1.914741000000000071e+01,1.888592999999999833e+01,2.050215999999999994e+01,1.995452000000000226e+01,1.951860999999999891e+01,1.925306000000000139e+01,1.901682000000000272e+01,2.134136000000000255e+00
2.031311000000000178e+01,1.839973999999999776e+01,1.772790000000000177e+01,1.751812999999999931e+01,1.743027999999999977e+01,2.032207000000000008e+01,1.840572000000000230e+01,1.774087999999999710e+01,1.753784999999999883e+01,1.743380000000000152e+01,2.037189000000000050e+01,1.848207000000000022e+01,1.779662000000000077e+01,1.760843999999999809e+01,1.753284000000000020e+01,9.989135000000000711e-05
2.090759999999999863e+01,1.991436000000000206e+01,1.940653000000000006e+01,1.889924999999999855e+01,1.839359999999999928e+01,1.975322000000000244e+01,1.849752000000000152e+01,1.776249999999999929e+01,1.735138999999999854e+01,1.708137999999999934e+01,1.981932999999999723e+01,1.849787999999999855e+01,1.778696000000000055e+01,1.740521000000000029e+01,1.712738999999999834e+01,1.328710999999999920e-01
2.308693999999999846e+01,2.170050000000000168e+01,2.033427999999999969e+01,1.976803999999999917e+01,1.919167000000000201e+01,2.144022000000000006e+01,2.026359000000000066e+01,1.867870999999999881e+01,1.806334000000000017e+01,1.761181000000000196e+01,2.146213999999999800e+01,2.052595000000000169e+01,1.899052000000000007e+01,1.836117000000000132e+01,1.789750000000000085e+01,3.223789999999999711e-01
2.456755000000000067e+01,2.277488999999999919e+01,2.069803999999999888e+01,1.990568999999999988e+01,1.950122000000000000e+01,2.492895000000000039e+01,2.277661000000000158e+01,2.068623999999999796e+01,1.988837000000000188e+01,1.946753999999999962e+01,2.620856000000000208e+01,2.332998999999999867e+01,2.065236000000000161e+01,1.991076999999999941e+01,1.944024999999999892e+01,3.581823999999999810e-05
1.694210999999999956e+01,1.554852000000000167e+01,1.509472999999999843e+01,1.493720000000000070e+01,1.490836000000000006e+01,1.694500999999999991e+01,1.555502999999999858e+01,1.509408999999999956e+01,1.493565000000000076e+01,1.489281000000000077e+01,1.698413000000000039e+01,1.560027000000000186e+01,1.513462000000000174e+01,1.498809999999999931e+01,1.493967999999999918e+01,-1.699991999999999834e-04
2.175760999999999967e+01,2.130152000000000001e+01,2.124947000000000230e+01,2.122110999999999947e+01,2.108928999999999832e+01,2.185217000000000098e+01,2.129362000000000066e+01,2.127336999999999989e+01,2.122647999999999868e+01,2.106429999999999936e+01,2.202852999999999994e+01,2.122128000000000014e+01,2.164249999999999829e+01,2.119186000000000192e+01,2.119332999999999956e+01,1.956067999999999989e-04
